 2.84923e-05  7.83106e-05 -0.000680942    0.0056966    0.0156627    -0.135573            0         1000    -0.349066
   -0.522863      1.73495     -1.37135     -1.28693      1.27497    -0.827067         1.69         1000    -0.349066
   -0.535801      1.74766     -1.37963     -1.30064      1.26665    -0.827067          1.7         1000    -0.349066
   -0.548876      1.76029      -1.3879     -1.31427      1.25816    -0.827067         1.71         1000    -0.349066
   -0.562086      1.77282     -1.39617     -1.32782       1.2495    -0.827067         1.72         1000    -0.349066
   -0.575432      1.78528     -1.40444     -1.34129      1.24067    -0.827067         1.73         1000    -0.349066
   -0.588912      1.79764     -1.41271     -1.35468      1.23168    -0.827067         1.74         1000    -0.349066
   -0.602525      1.80991     -1.42098     -1.36799      1.22251    -0.827067         1.75         1000    -0.349066
   -0.616271      1.82209     -1.42925     -1.38121      1.21319    -0.827067         1.76         1000    -0.349066
   -0.630149      1.83417     -1.43752     -1.39434       1.2037    -0.827067         1.77         1000    -0.349066
   -0.644158      1.84616     -1.44579     -1.40738      1.19404    -0.827067         1.78         1000    -0.349066
   -0.658297      1.85805     -1.45406     -1.42033      1.18423    -0.827067         1.79         1000    -0.349066
   -0.672564      1.86984     -1.46233     -1.43319      1.17426    -0.827067          1.8         1000    -0.349066
    -0.68696      1.88154      -1.4706     -1.44595      1.16414    -0.827067         1.81         1000    -0.349066
   -0.701483      1.89313     -1.47887     -1.45862      1.15385    -0.827067         1.82         1000    -0.349066
   -0.716132      1.90461     -1.48714     -1.47119      1.14342    -0.827067         1.83         1000    -0.349066
   -0.730906      1.91599     -1.49541     -1.48366      1.13283    -0.827067         1.84         1000    -0.349066
   -0.745805      1.92727     -1.50368     -1.49602      1.12209    -0.827067         1.85         1000    -0.349066
   -0.760827      1.93844     -1.51196     -1.50829      1.11121    -0.827067         1.86         1000    -0.349066
    -0.77597      1.94949     -1.52023     -1.52045      1.10017    -0.827067         1.87         1000    -0.349066
   -0.791235      1.96044      -1.5285     -1.53251        1.089    -0.827067         1.88         1000    -0.349066
